ID,material,sp_group_symbol,sp_group_number,nelements,z_max,a,b,c,alpha,beta,gamma,Nsites,hform,magnetization,stability-class,magnetic-class
mp-1220756,Nb3Fe8Si,P3m1,156,3,41,4.78356306,4.78356306,7.773862,90.0,90.0,120.0,12,-125.8665683333338,0.0651793080267166,1,1
mp-1206123,AlFe3H,Pm-3m,221,3,26,3.69955353,3.69955353,3.69955353,90.0,90.0,90.0,5,-205.4928009999997,0.1445884138927523,1,1
mp-1216931,TiCu3O4,P2/m,10,3,29,5.490126,2.997888,5.97359009,90.0,105.93910749,90.0,8,-1725.5413585416663,0.01053920626557,1,1
mp-21245,CePt,Cmcm,63,2,78,3.91486895,11.18461811,4.41369226,90.0,90.0,90.0,8,-1084.6310749999998,0.0230054400123008,1,1
mp-2637,YSe,Fm-3m,225,2,39,5.75676695,5.75676695,5.75676695,90.0,90.0,90.0,8,-1996.363984505208,1.2579845191934605e-08,1,0
mp-1207520,YbSeF,P6_3/mmc,194,3,70,4.02316433,4.023164330000001,19.783435,90.0,90.0,120.0,12,-2407.480894947916,0.0007299592336996,1,0
mp-1101930,MgO,Pm-3n,223,2,12,5.640578,5.640578,5.640578,90.0,90.0,90.0,12,-2918.3823393750004,5.14929938311986e-06,1,0
mp-1246459,Ca5FeN4,Pmmn,59,3,26,5.855787,7.348709,7.900071,90.0,90.0,90.0,20,-628.3072695000002,0.0235807116052964,1,1
mp-1220090,Ni3(SbTe)2,Cm,8,3,52,12.317292,3.960948,6.74282924,90.0,122.27946790999998,90.0,14,-399.6457733333329,1.6136401926297622e-06,1,0
mp-984707,ErTa3,Fm-3m,225,2,73,6.859054,6.859054,6.859054,90.0,90.0,90.0,16,363.1667899999993,2.104771775223927e-06,0,0
mp-1207147,NdScSi,I4/mmm,139,3,60,4.652605,4.652605,14.150364,90.0,90.0,90.0,12,-247.8159591666653,0.0001844633077477,1,0
mp-1239169,MoS3,P2_1/m,11,2,42,6.10693,4.425169,8.06268438,90.0,106.10200057000002,90.0,8,-598.2348760937501,1.1627033317927852e-06,1,0
mp-2217389,Mg(TiS2)3,P-3m1,164,3,22,3.49885766,3.49885766,21.002822,90.0,90.0,120.0,10,-1583.2968538750004,0.0087241340602665,1,1
mp-1017529,VCo3,Pm-3m,221,2,27,3.47753287,3.47753287,3.47753287,90.0,90.0,90.0,4,-169.15203875,1.071225899539411e-05,1,0
mp-1025553,EuSi2Ni,Cmcm,63,3,63,4.16832266,16.51222093,4.0143263,90.0,90.0,90.0,16,-662.8388750000012,0.0990512611433974,1,1
mp-542779,GdAg,Pm-3m,221,2,64,3.65399653,3.65399653,3.65399653,90.0,90.0,90.0,2,-308.68754833333327,0.1476319897337194,1,1
mp-1187048,Sn3Au,P6_3/mmc,194,2,79,6.66853955,6.66853955,5.235832,90.0,90.0,120.0,8,48.44887624999971,6.083599115442426e-06,0,0
mp-1184723,HfZr3,P6_3/mmc,194,2,72,6.45884102,6.458841020000001,5.13083207,90.0,90.0,120.0,8,3.5223799999997003,5.39476332493852e-10,0,0
mp-1180378,Mg(BrO3)2,C2/m,12,3,35,9.869568,5.714596,6.26969239,90.0,118.12434166,90.0,18,-918.8797680555554,1.1408894185699833e-05,1,0
mp-984772,Ce3Zn,I4/mmm,139,2,58,4.63575762,4.63575762,9.35242592,90.0,90.0,90.0,8,-53.1871587500001,0.0342476053136118,1,1
NOVA-1593,Co3Ge1,P4/mmm,123,2,32,3.95016,3.95016,2.96714,90.0,90.0,90.0,4,-8.3375,0.087,1,1
mp-976426,LiLuHg2,Fm-3m,225,3,80,6.93472244,6.93472244,6.93472244,90.0,90.0,90.0,16,-411.6436208333334,2.2789056361605e-08,1,0
mp-1079128,CrBi,P2_1/c,14,2,83,4.105555,7.564631,6.52530822,90.0,90.22478259999998,90.0,8,584.6638612500001,0.0741060459675244,0,1
mp-1025372,Y2Cr2C3,C2/m,12,3,39,10.4216416,3.3914611,5.53719892,90.0,105.51453105,90.0,14,-302.2016022619048,0.0159626718513923,1,1
mp-1181591,Cu11PdN4,P4/mmm,123,3,46,7.457349,7.457349,3.7458,90.0,90.0,90.0,16,453.9005137500007,0.000464982194903,0,0
mp-1071862,YAlZn,P6_3/mmc,194,3,39,4.44418503,4.44418503,7.23836956,90.0,90.0,120.0,6,-474.0342938888891,1.899685410530576e-05,1,0
mp-977314,NaLu3,I4/mmm,139,2,71,4.8112665,4.8112665,10.456348,90.0,90.0,90.0,8,340.4430783620698,0.0133230500731628,0,1
mp-1187821,YbAg3,Fm-3m,225,2,70,6.79593034,6.79593034,6.79593034,90.0,90.0,90.0,16,-276.7305900000001,5.989783063299463e-08,1,0
mp-752754,Hf2N2O,Pnma,62,3,72,3.092002,5.8848,12.226198,90.0,90.0,90.0,20,-2427.18663575,4.7378107865917945e-06,1,0
mp-1078641,SmZnNi,P-62m,189,3,62,7.06428501,7.064285010000001,3.79939114,90.0,90.0,120.0,9,-415.61385388888925,1.827006608998863e-09,1,0
mp-1221681,MnSnTe2,R-3m,166,3,52,4.06620556,4.06620556,20.61144304,90.0,90.0,120.0,12,-176.6452865660914,0.0407921379389009,1,1
mp-1225557,La4GaSi3,Pmm2,25,3,57,4.0743894,4.54898195,11.42307406,90.0,90.0,90.0,8,-680.1395009375,0.0105242901471981,1,1
mp-1282494,SrCrO2,Cmmm,65,3,38,5.35285619,4.068842,5.353233939999999,90.0,99.09725515,90.0,8,-2534.121421041667,1.5200675814284682e-08,1,0
mp-1078314,EuMnBi2,I4/mmm,139,3,83,4.636368,4.636368,21.54218,90.0,90.0,90.0,16,-314.706850732759,0.0933152357836429,1,1
mp-1184164,ErGaO3,Pm-3m,221,3,68,3.818299,3.818299,3.818299,90.0,90.0,90.0,5,-2816.38009475,4.632778547809599e-06,1,0
mp-756419,ScFeO3,P2_1/c,14,3,26,5.02317448,5.39746641,7.42736828,89.89296453000001,89.65309211,89.97776064,20,-2700.56368425,0.0993177865025991,1,1
mp-866019,LiNdTl2,Fm-3m,225,3,81,7.42723142,7.42723142,7.42723142,90.0,90.0,90.0,16,-339.70457187500006,9.762906347917373e-09,1,0
mp-1008833,NpN2,Fm-3m,225,2,93,5.22400798,5.22400798,5.22400798,90.0,90.0,90.0,12,-1193.997412916668,0.0280575057680268,1,1
mp-867310,CeSnAu2,Fm-3m,225,3,79,7.14542508,7.14542508,7.14542508,90.0,90.0,90.0,16,-657.8059774999998,0.0112056223887011,1,1
mp-1215610,Zr2V3Si,P6_3/mmc,194,3,40,5.12967232,5.12967232,8.662829,90.0,90.0,120.0,12,-280.9413433333342,0.0001729834430651,1,0
mp-1102452,ZrFeSi,Pnma,62,3,40,4.00988852,6.48252405,6.93615122,90.0,90.0,90.0,12,-731.8009958333332,3.3871383147486484e-06,1,0
mp-976412,Li3Zn,Fm-3m,225,2,30,6.3437223,6.3437223,6.3437223,90.0,90.0,90.0,16,-103.5584,9.087731667051028e-08,1,0
mp-1022032,Mg6CoBi,Amm2,38,3,83,6.382801,10.864511,4.866148,90.0,90.0,90.0,16,103.5727843749998,9.245277514137716e-06,0,0
mp-5268,U2SbN2,I4/mmm,139,3,92,3.87327378,3.87327378,12.4100054,90.0,90.0,90.0,10,-1387.7737120000008,0.0322266582349464,1,1
mp-1206202,Th2Te2As,P4/mmm,123,3,90,3.2555,3.2555,16.33479,90.0,90.0,90.0,5,199.90688433333327,3.286724570522945e-07,0,0
mp-631478,IrPbBr,F-43m,216,3,82,6.851192,6.851192,6.851192,90.0,90.0,90.0,12,777.1419633333328,8.831204152710077e-07,0,0
mp-1102387,MgNiGe,Pnma,62,3,32,4.106504,6.479755,6.938881,90.0,90.0,90.0,12,-368.6127716666665,0.0002733321112817,1,0
mp-21158,CeAlPd,P-62m,189,3,58,7.17393088,12.48062357,4.20891694,90.0,90.0,90.0,18,-782.569527222222,0.0067838726735417,1,0
mp-625055,AlHO2,P2_1/m,11,3,13,2.911457,3.761468,6.333640639999999,90.0,100.39103826,90.0,8,-2598.340408125,6.160554930980211e-06,1,0
mp-259,AlMo3,Pm-3n,223,2,42,4.95117426,4.95117426,4.95117426,90.0,90.0,90.0,8,-244.0989362500012,1.647803268545177e-09,1,0
